Relative:208		
837.903	97.44	
838.226	92.73	
838.548	94.07	
838.87	93.79	
839.192	95.87	
839.515	92.54	
839.837	94.84	
840.159	93.86	
840.481	92.46	
840.803	91.87	
841.125	93.65	
841.447	96.02	
841.768	94.75	
842.09	94.35	
842.412	95.13	
842.734	94.12	
843.055	94.11	
843.377	95.44	
843.698	95.47	
844.02	93.16	
844.341	93.14	
844.663	96.82	
844.984	92.23	
845.305	91.73	
845.627	94.54	
845.948	92.89	
846.269	92.26	
846.59	96.26	
846.911	96.29	
847.232	98.81	
847.553	95.17	
847.874	91.92	
848.195	89.59	
848.515	92.37	
848.836	94.96	
849.157	97.9	
849.478	95.26	
849.798	91.37	
850.119	96.51	
850.439	95.37	
850.76	93.17	
851.08	98.03	
851.4	94.48	
851.721	97.23	
852.041	95.28	
852.361	92.22	
852.681	91.02	
853.001	92.3	
853.321	96.3	
853.641	95.57	
853.961	94.65	
854.281	94.75	
854.601	95.38	
854.921	95.31	
855.241	93.77	
855.56	94.23	
855.88	94.13	
856.199	96.18	
856.519	94.59	
856.839	92.47	
857.158	93.85	
857.477	95.39	
857.797	98.77	
858.116	96.8	
858.435	94.73	
858.754	93.19	
859.074	92.04	
859.393	97.03	
859.712	101.97	
860.031	99.18	
860.35	96.12	
860.669	97.44	
860.987	96.97	
861.306	95.59	
861.625	93.3	
861.944	95.34	
862.262	95.34	
862.581	94.2	
862.9	95.4	
863.218	93.09	
863.536	95.5	
863.855	98.62	
864.173	98.11	
864.492	97.21	
864.81	95.94	
865.128	94.4	
865.446	96.31	
865.764	96.7	
866.082	97.7	
866.4	98.8	
866.718	96.08	
867.036	96.87	
867.354	96.05	
867.672	99.19	
867.99	98.06	
868.307	97.91	
868.625	98.16	
868.942	98.95	
869.26	99.94	
869.578	96.38	
869.895	98.26	
870.212	98.81	
870.53	98.99	
870.847	99.56	
871.164	96.64	
871.481	100	
871.799	97.42	
872.116	99.44	
872.433	98.71	
872.75	96.91	
873.067	98.04	
873.384	96.57	
873.7	97.4	
874.017	98.08	
874.334	97.54	
874.651	99.06	
874.967	97.23	
875.284	98.19	
875.6	97.07	
875.917	97.17	
876.233	98.15	
876.55	97.07	
876.866	96.7	
877.182	96.31	
877.499	97.04	
877.815	97.2	
878.131	95.47	
878.447	95.07	
878.763	96.82	
879.079	96.7	
879.395	95.1	
879.711	94.39	
880.027	94.21	
880.343	96.2	
880.658	95.61	
880.974	95.94	
881.29	97.74	
881.605	97.6	
881.921	96.23	
882.236	96.45	
882.552	95.74	
882.867	98.29	
883.182	97.51	
883.498	99.21	
883.813	93.52	
884.128	98	
884.443	96.76	
884.758	96.84	
885.073	97.72	
885.388	95.95	
885.703	98.53	
886.018	99.52	
886.333	96.79	
886.648	96.81	
886.962	96.3	
887.277	97.19	
887.592	96.97	
887.906	99.09	
888.221	96.83	
888.535	95.22	
888.85	94.9	
889.164	95.79	
889.478	97.08	
889.793	96.54	
890.107	95.73	
890.421	95.3	
890.735	95.46	
891.049	97.67	
891.363	95.51	
891.677	98.93	
891.991	98.1	
892.305	96.75	
892.619	98.02	
892.933	98.38	
893.246	96.73	
893.56	98.58	
893.874	96.37	
894.187	97.86	
894.501	95.09	
894.814	97.28	
895.128	96.2	
895.441	99.53	
895.754	96.36	
896.068	97.24	
896.381	98.22	
896.694	96.32	
897.007	94.66	
897.32	94.79	
897.633	95.9	
897.946	98.09	
898.259	97.59	
898.572	96.41	
898.885	93.68	
899.197	95.21	
899.51	94.12	
899.823	95.12	
900.135	96.29	
900.448	93.55	
900.76	96.13	
901.073	97.79	
901.385	98.97	
901.698	94.33	
902.01	95.33	
902.322	97.42	
902.634	96.91	
902.946	97.13	
903.258	95.44	
903.57	97.69	
903.882	97.63	
904.194	98.41	
904.506	98.01	
904.818	94.66	
905.13	97.35	
905.442	98.28	
905.753	96.09	
906.065	96.34	
906.377	94.24	
906.688	97.12	
907	97.27	
907.311	94.98	
907.622	95.85	
907.934	97.22	
908.245	97.1	
908.556	95.47	
908.867	95.15	
909.178	96.07	
909.489	95.19	
